userid,gender,age,ope,con,ext,agr,neu
ed5345eecebfce751ff6442f1c911e68,1,29,-0.59,0.02,-0.02,-0.84,-0.32
1ed3b351f8018bb486e37da3eca4c3db,1,24,0.98,-0.57,-0.64,-0.43,0.18
1e03734cf84cf89336b2440582acb759,1,24,-0.41,-0.12,-0.38,-0.59,0.86
84e525e606abd1eea7732393cb8daf67,1,25,1.26,-0.05,-1.27,1.49,0.74
4c65e70dfb242bf28286eab825d558d6,1,32,-0.41,0.32,-0.96,0.07,-0.26
f2ce8373f16be219307a59164d84752d,0,28,1.31,0.47,-0.02,0.91,-0.82
8822a3a97b99792bc4792a31e286240a,0,31,-0.96,-0.94,-0.08,0.91,-0.7
bc462f72d344e4a1de9530307571f91a,1,30,-0.22,-0.57,0.92,1.07,-0.94
1f81341e9f258782b1664e03abd9d148,1,30,0.7,-2.05,-1.14,0.82,-0.38
efa814afa9adaeb16f4d89a8c0e7b4b5,1,28,-0.13,0.32,1.33,-0.51,-0.3
fc59fff59bfcce559ed2c942fce5160c,1,36,0.28,-0.55,0.79,1.41,-0.57
172b874cd3b0d21aa938d3f1fca8dbfb,0,25,-0.78,-1.01,0.04,0.82,-0.82
9b8e4009a67e49479efa10fd58ba5fd0,0,25,0.83,0.02,-0.08,0.57,-0.82
b14a1fe36a31df4e5cb34e1d01190553,1,30,0.24,0.25,-1.83,0.57,0.55
86d3c0ea77da35ad59f860856544787c,0,36,0.98,-1.31,0.17,1.66,-0.76
be201af188feb2c061cb67924af0269c,1,29,0.89,-0.64,-0.02,0.41,-0.07
350730ed9c4a3464a439d2ac6daab801,1,26,-0.04,-0.42,-1.27,-0.51,2.35
09c59618bb8f24abddf2b746d64bd834,1,25,0.33,-1.6,-1.14,0.99,0.74
f0fbfa24935085fd048eda33f5d8b9b1,0,25,-0.59,-0.94,-0.14,0.24,0.36
6414fed9715ca02e3ea25949063eeb2e,0,33,0.79,-0.79,0.73,0.82,-0.2
5fad6b14417f3c60af3f8094c240b4f1,0,30,1.35,-0.35,-0.58,0.39,-0.76
44bb2da21f793bc02444f0728adf32be,1,25,-1.79,-0.2,-2.39,-0.43,0.42
0cb3f25de1c17e4a41de30fdc7e38540,0,27,-0.59,0.17,0.54,1.49,-0.57
df7399cbb9a8695f80a334c4d7681bdc,1,25,0.79,0.76,0.92,-1.09,0.36
12d4c884b360ba9ec2a02a2cedc7657b,1,25,-0.31,-1.03,-2.02,-0.43,2.04
47cd006e30f8cc20858dfe8f01d8b874,1,24,-0.31,0.99,-0.39,1.07,-1.13
5c5a290961c99dd8e08886d8ab6d3d01,1,22,-1.11,-0.86,-1.58,-1.34,1.36
3e5ae996accbc8a1ea34b056ed890f49,0,28,1.07,-0.05,0.54,-0.84,1.48
339ea079cd54f422a13cda9261d047fc,0,23,0.79,1.28,1.23,-1.18,-0.2
034a8cd48f8962854da926728c42cbd9,0,24,1.26,-0.42,0.54,-0.59,-0.45
7984d7bd04bdda6303bae4d203cda88b,0,28,1.53,0.84,1.11,0.32,-0.7
f69448d1e54c44ecd8011bfe2a739597,0,24,1.72,0.62,-0.83,-0.18,1.05
a3a5deea9b641248dc6822f7ad13c12e,0,34,1.26,-0.79,0.11,-1.79,0.55
86d1d200e7c5cee7bd73446beb3b1585,0,25,0.52,0.1,-0.83,0.32,-1.01
edd323ad7f941c5bd9303bde2cb10d7e,0,23,0.98,1.72,1.17,-0.09,-1.32
300195bdd81d9752b55b47021862e465,0,26,0.05,-1.09,-0.46,-0.18,0.61
e21de86bae398ddc43951d41f0f2aeef,0,27,0.05,0.02,0.79,-0.09,-0.01
3eb99222794d018068b96ed2b67409d3,1,23,0.05,-1.01,-1.02,0.16,0.3
b05d0ffcc2f88d3c84af39a4f2c59cab,1,26,0.89,0.02,0.86,0.66,0.56
d5ffaeb8981f411b3a68e7354b3bd4f5,1,27,0.24,-1.41,-0.84,-0.26,1.28
6d64de813bec49ef4f6394c4b6c03cc2,1,25,0.24,-0.79,0.29,0.16,1.11
24b2334fe9d20fe96e0f82690220f54c,1,27,1.07,0.1,0.11,0.66,0.18
0fff45ee95d8c7e753b84f054a973a16,0,30,0.79,1.8,-0.02,0.32,-1.32
c0bbd49c705e73ee207c2556c06637f6,1,33,0.42,-0.64,0.36,-1.34,0.99
67710ccd4f5e49e7cc0c8eeabd4488f9,1,26,0.15,1.72,0.73,-0.18,-0.32
b09f70b575c8de4eabd5272d4250646d,0,21,1.22,-0.27,0.41,0.74,-0.07
31903f8cf7af6370bf1be26fa533989c,0,23,0.89,0.99,0.48,0.66,-1.44
62ee1db754320924010e41794ac78867,1,24,0.61,0.39,0.54,-0.43,-0.2
a128a1338010fb129a6d34b83a05959e,1,30,-1.15,-0.35,0.61,-1.18,0.24
25017058d57c6f43bf814e300635a584,0,26,0.79,-0.35,-0.83,0.49,0.67
971042afc4d0103b4b5bb9b194702842,1,27,0.98,0.76,0.48,0.57,0.67
8e283baa3c3383bc6bcabc304bb7ec98,0,28,1.9,-0.64,1.73,-1.76,0.42
d641b554c3269dfc14bbd6406d53b42c,1,28,-2.63,-1.45,-0.58,0.66,-0.07
17d1e773871cc44efe1650ad63961228,1,24,0.61,-0.2,1.11,0.07,-0.38
bfa2af8e40ffdee96e675abf8141d05b,1,24,-1.42,1.13,1.36,-0.26,-0.16
560e66c8ab9f3acf72c9d92db9f5666f,1,24,-0.68,-2.71,0.92,0.32,0.42
b4f4907f39fba5c9ac45e079ca3f2876,1,21,-1.15,-0.05,-0.02,-0.59,0.86
2505897e40e8ed39806944f723a49965,0,22,1.16,0.69,1.86,1.49,-0.88
c0d5bb3c5426357642d24bd5dd74406f,1,24,1.53,-1.01,0.42,-0.51,1.79
ee7920790aac4e6f06985ac21922a93e,0,37,0.79,0.1,-0.71,0.16,0.24
09faa09bf312c7878a86141747bde26f,1,24,-0.96,0.1,0.86,0.07,-0.01
9e17e6c19c1d34ef60a512e949f57381,1,23,0.33,-0.49,-0.46,0.57,1.55
ec9cf1bd6867327f0be47b6acc5ef563,0,25,0.33,0.76,-1.02,-1.84,0.36
0eb8788048830ae17a3f11b86025b184,1,23,0.15,0.54,-0.02,0.41,0.8
8418a22aacffb1c8565c1955c782e455,1,26,-0.22,0.76,0.67,0.74,-0.63
b3d6388a31dabc7d70225d0e8771be06,1,35,-1.15,-0.4,0.48,0.57,0.55
aa1d2a03d1a87b995962e614786757a4,0,25,1.26,-0.94,-1.14,-1.34,0.42
25573d9a250358e6c8ed038475004f14,0,24,1.26,-0.86,-0.02,0.91,-1.13
3ac0d3372a56e67da436f8cacd7d6c8e,0,26,0.15,-0.57,-1.71,0.91,-0.94
f332d69c76fedce6e6aaf907cd39cc78,1,28,0.98,0.39,1.26,0.57,-0.82
3b98f04b5501c7afc7e334cdd609362c,1,27,1.35,-1.53,0.29,-1.26,0.18
cde477df1699167be52b8f160ee807f8,1,24,0.79,0.32,-0.02,0.32,-0.1
03edfce49b74ecb4c114c17d7e0dd05b,0,32,-2.63,-0.79,-0.83,-2.01,0.18
7ffc6a69c42e6b5487d2d21bbd47dd3b,0,27,0.7,-0.49,0.11,0.41,-0.51
4334446eb9338c9bd8d627e81b1681a5,1,41,1.53,-0.12,1.07,-0.09,-0.2
c36cce293a17ab2b9db5dadd80d5d18e,1,24,0.24,-1.31,-0.21,0.41,0.92
2ae601241f5d2d5eddc15f40de6b0721,1,29,-0.31,0.25,-0.02,0.91,-0.94
348d4a88e094164bc9443de3391f7027,1,40,0.15,0.54,-0.08,-0.84,-0.82
ab9821987dd161f8978134f6e8893c8e,1,25,-0.5,0.69,0.42,-0.43,-0.2
bcf57c865eba5dc8ca681d5d4944c18b,0,25,0.89,-1.9,0.48,-0.26,0.67
776bf9005419ca6b280220b83b32aa18,1,23,-0.04,0.32,0.92,1.74,-1.19
e08eacec98c0e35ed13e8b54ab2b32f0,0,25,0.33,1.87,-2.33,0.82,0.74
626512edfe9d5559ff61f32f83d0ed3b,1,39,0.24,-1.6,0.14,-2.06,0.18
9ff3abdb837bf2dff082b33c256e149f,0,25,-0.04,0.84,0.11,-0.18,-0.88
983e07a1f4c7f7e05963aba1a7d6211b,1,26,-0.04,-0.05,0.92,0.07,-0.45
5590cb22eedd0bbaf25154060da368f5,0,30,0.05,-0.57,-0.33,0.49,0.92
2fd4dd31e1627f4e229ec95e660381ab,1,36,1.26,1.13,1.36,-0.59,0.05
00c9a0247492f5713aa55e8e625ed501,0,23,-0.04,-2.71,-2.14,-0.59,0.3
b959e2199f14c8fc14451a5e6a4dafc5,0,26,-1.24,-0.27,-0.08,0.07,0.55
1bf5c6ff3895aa434cd8761fea6cf69f,0,24,-0.81,-0.42,-0.08,-1.43,0.24
afb70135cb3d4c595bb00d3855e59cb5,1,29,-0.22,-1.16,-1.08,0.24,0.86
b9a9dc269aa4ef8b06b2e94fdcf5f1dd,1,28,1.16,-0.05,-1.08,-0.09,-0.94
6e63aa249c177e32c1ba3a2cb13c1b98,1,22,-1.61,0.17,-0.96,-0.26,0.1
9367fd1b33af7e4510facba9d6a735d0,0,25,0.98,1.65,-0.58,0.12,0.55
2960b42910a553aabdd8b05b193b4e40,0,22,-0.41,1.5,1.11,0.07,-0.94
33c8062218bbdd014f2b40846291c87c,1,28,0.52,-0.94,-0.89,-0.09,-0.45
cd75687a89b107309a15a0d071eaad55,0,24,0.15,-0.05,-0.64,0.16,0.3
b85515c1a6c91c0d7175eb6dc5d0914e,1,25,0.24,-0.12,0.23,0.07,-0.14
e8c5e054b5c63d5c477fd0195ff44218,0,35,0.42,-0.42,-0.58,0.16,0.74
cfb9921b2c07aa41f6b8bd22a3c80a99,1,26,0.89,-0.2,0.54,0.74,-0.42
17bd4f9c9546dd2a4716616b1cf0dc66,1,24,0.24,-1.45,0.23,-1.84,2.04
c8aab4a948a25d27494ef9c8d8c38545,1,28,-1.61,-2.42,-2.42,-1.09,1.92
bb4d3791801164673da20852531b6d32,0,35,-0.04,-0.49,-0.77,0.24,-0.51
015d27e52d9c8e440d182385f8ad1ac5,1,22,0.7,0.69,0.23,0.07,0.18
577ec043febf5d243185a02e4a483ce8,1,25,-0.5,-1.6,-1.83,-0.26,1.3
2b63ae9b5fe02b85947a8e87a05f9814,0,27,-0.68,1.13,0.79,-0.76,-1.13
136d1bf1a2e7f054b97cdd5f46c45c92,1,23,0.98,-1.38,0.61,0.41,-0.88
3ba86b952b63fa669a389004fb0c4e2b,0,26,0.89,-0.2,-0.33,0.49,0.11
891163963afbfc0ca8dbb328b604e3eb,0,33,-0.31,-0.49,-1.02,0.32,-0.57
1e07bbb9caddb0232b968abb578e641c,1,32,1.35,-0.49,0.23,1.24,-0.88
572a30d1067b0666bfed02879556d3b9,0,50,1.63,1.5,0.73,-0.01,-0.7
7cfb9d1ebb97f601dcde72c86cbd9223,1,25,-0.41,0.84,-1.64,-1.76,1.05
59a0194f049fb13b389d92828c76dc66,0,25,0.05,-0.79,0.36,-0.26,0.18
c26cf62ea318e7692b873a18b8ed331f,0,33,1.72,1.21,-0.12,0.57,-1.07
da65bd003a05826cb69345bfa20c3906,1,37,-0.96,-1.45,-1.24,-0.13,0.89
730eba8be12ba65c2f197c048f797653,1,25,0.52,-0.64,-0.08,0.66,0.49
80196e09bad46580cffec4e53902815c,0,38,-0.13,-0.57,0.04,-2.09,1.17
3f64256ef38ca6a02ed54e7a0cec4023,1,33,-1.33,-2.19,-1.39,-0.43,1.73
f7b63c553256552b582e9b404172e353,1,26,-0.59,-0.05,-0.39,-1.01,1.92
36c7452068cf488eb7b8444e9c70e7df,1,24,1.26,1.65,1.04,1.49,-1.82
5471536a281c77a6d078af52483e7565,1,25,0.42,1.28,1.17,0.74,-1.07
41cd1725f2632ba2d3bc930d9edf6d60,1,24,1.07,-0.72,0.36,0.99,0.36
5d16aa5437bbe6ae6df0d4ce2e9b2040,1,25,0.89,-2.05,-0.27,1.16,0.67
a3d0a146975d41f4ad6cd9f85f0296e6,1,23,0.98,1.28,0.92,0.24,-1.73
d7d07987345ecbeca18f04f67fa0a77f,1,26,0.67,0.69,-2.38,-2.09,2.73
fae4f02eaa4a63c3a0ae99c8dabb4db3,1,24,-0.63,0.39,-0.52,-0.01,0.92
d7177398c5a8d0949ede677a74c5b1c2,1,27,0.89,-1.53,0.11,1.49,-0.22
70b36c7106ffa879a8c7bb4f21e7497d,1,22,-1.89,-0.02,1.11,-0.68,-0.88
b2685dcd9e79bce51e68cced1d66850c,1,27,1.22,0.62,-0.83,1.24,-0.2
8d22ab61d4faa9bc7abde97979137c49,0,24,0.24,-1.6,0.11,0.49,1.05
9a48fa098897106a4b618e5050a7d0a0,1,24,0.98,0.69,1.17,-0.76,-0.63
62e3be4cc172953a61cac578318b68c1,1,24,0.87,0.32,0.53,0.91,0.11
0ecb668f8e4c554dd02cd283af58a982,1,27,-0.31,-2.42,-1.14,0.49,-0.45
68db15446a56781e0c7aa7d39d685752,1,32,0.42,0.54,0.98,-0.43,-0.07
315427a1fffc2cd2f9ccf043f95d3bdd,1,21,-0.31,-1.97,-1.27,-0.84,2.11
d5e4c82692d14d73c93218e393fdd071,1,26,0.33,-0.94,-0.21,0.07,0.86
9c554840f21bf58affe8fb07d6643413,1,34,0.61,-1.6,-0.14,-1.67,1.55
861f2a17103b3283f2332c0ec009df6b,0,37,1.9,0.1,-0.64,0.47,0.24
03c1bf723ca4c134965b6aff6a79d8a1,1,24,-0.22,0.1,0.17,-0.84,-0.32
cfcf8d1575023a9d78ec3844738c84ba,0,25,-1.05,-0.86,1.04,0.66,0.61
036cf63c1989bb942958cc8d4ac1585b,1,31,1.44,0.32,1.67,-0.18,0.42
326d66049cc83f6dabcf6445c79b424d,1,27,1.07,0.47,1.48,0.49,-0.88
89803f77597f5ae17f9b74c31b149e67,0,31,0.05,-2.5,0.67,0.91,-1.07
cec2fec0e94d7f0758ecbc0b80601dd8,0,26,0.61,0.91,1.42,1.99,-1.19
861154d707975c114f4bb12d32532f9a,1,25,0.42,-0.05,-0.96,0.91,-0.88
4904cfbe335f255fef7a1d27a0cafcc4,1,33,-0.13,0.69,-0.02,0.82,-0.26
f93bb76e77af75d0f50c8313765a97f9,0,25,1.16,0.93,1.48,-2.51,0.74
16d19138317e3c73c32282ae61e35b81,1,38,0.33,0.39,-1.08,1.9,-0.94
242c4f401615ba3b6ad42fea0b86cf24,0,27,0.33,0.54,0.92,1.16,-1.57
c02c5211fd5912205800ab5d137a84ef,0,23,0.24,-1.82,-0.02,0.74,-0.76
9ffc9517844f980e781af6d3a20600f4,1,24,0.79,0.69,0.79,1.07,-0.32
70fc28d0481e676320fcf0b8807297b8,1,26,1.16,0.17,-0.02,-0.93,-0.45
6d322d9686369a454c591d599e8f61c1,0,35,-0.04,0.91,-0.83,1.16,-0.82
da5d3148d2af0bd9435518a2b967df21,1,27,1.07,1.87,0.61,1.07,0.42
510c90a67344765cc4ddf2e3190b00ac,0,27,0.89,-0.57,-0.27,0.07,-0.07
c63ec79549691c07e5074ede6999618a,1,33,0.05,0.02,1.54,1.09,-0.01
e6b0667ec8e17ff1a7c525cf82632654,1,39,0.42,0.69,-1.14,-1.92,-0.63
63bdc5b440cb5b610976c5b763ff94b5,0,26,1.44,-1.09,0.42,0.91,-0.07
c0c0c1e220735d57de94c136d9ce8ddd,0,26,1.26,0.47,1.79,1.07,-0.01
20b8c0ecde5a70a565ddbea2047a1a74,1,26,1.35,-0.33,-0.71,0.07,0.55
db852dad8463bf353a4e2a9e2670206e,1,24,0.24,-0.2,1.79,0.57,-0.45
fe674f120831b96180eeef15347926e0,1,24,0.89,1.21,0.79,1.24,-1.01
d223cbc50af6de6e328ee673a99b9828,1,35,0.05,1.28,0.67,-0.09,-0.38
2e22587e5003c366b32dd5c456338e6b,0,31,0.79,0.1,0.04,1.16,0.55
95bd469a9e9381d6878da3c18f91a6ee,1,30,0.79,0.32,0.86,0.41,-0.82
fa78c621faf1e69cd9d2246d22d23987,0,26,-0.59,0.69,1.17,-2.09,-1.01
b909977b230aa0e38aa6b962536c49f9,0,23,0.42,-1.38,0.17,-0.43,0.24
5cd45392b89c046db847b4632702a028,1,25,-0.22,-0.27,-1.08,-0.09,0.92
56dc792a6254c259cea8b4d4ef9505ab,1,24,-0.78,-1.82,-0.89,-1.26,0.95
4e01c7d3e8e72186c691c6a743c6d337,0,26,-0.59,0.32,0.67,0.66,-1.38
fb95d7b1efc87f1319d6d0dcb6d897b6,1,44,0.33,0.69,0.67,-0.43,-0.22
9a9edc60d2bfd9240c21bdfca4591a82,1,26,-0.87,0.76,-0.71,0.07,0.3
0e3dd4b28963303bdff03aeb351bf2af,0,24,0.42,0.69,0.01,1.16,-0.26
b68d83122be47cc1d9f10b94ffe484bc,1,24,0.33,-1.68,1.23,-1.51,-1.01
181a76d28ae8a5f99aa16d6d51394e54,0,23,-1.42,0.69,-0.02,0.49,-1.38
e3ffcdd06aba366bda6efe2e92a5d76a,1,28,1.53,0.47,0.98,1.9,0.49
8dbf7aad97e01f24ea6195941cbc781c,0,25,0.65,0.76,1.54,0.92,-1.94
e7f70107c1193a4837188113d9c5e829,1,31,0.42,1.43,-1.96,-0.26,1.17
5ea658b0ac4664e184397ae0aaa6c514,1,26,-0.04,-0.79,0.73,0.74,-0.45
a2c93ff39ea9e2e23aa325c16995c9df,1,28,0.52,-1.53,-0.64,-0.18,-0.01
c99c32d564354709358a3c6c1e592e06,1,28,0.24,0.32,1.17,0.32,1.48
56b17efbccb8d821869735f6f3737989,0,28,0.61,-0.05,1.23,0.07,-0.07
57e6616c7796dab3f2c4f721c61bc972,1,47,0.33,0.1,-0.02,0.91,-0.04
3d6b795dc61492d57e7fbf065dad3f67,1,26,0.61,0.54,-1.27,-1.26,2.35
fa1e8347f30649694b739aaeb2282c3b,0,26,-1.52,-1.45,-0.52,0.16,1.48
9cb098c9977a3dee40a57eeff1f67643,1,21,-0.22,-0.79,0.23,1.16,0.8
f642f29d375ab925eee9c2ad9092a303,1,26,-2.53,1.21,-2.27,-0.59,1.05
fede0475bf9fa37e77fee1ac736a4f09,1,25,0.24,-1.16,0.04,0.07,0.92
914801e5a59485e39cff0db4c8a50f5e,1,23,-1.33,0.62,0.36,-1.09,1.17
290183ba09f02eb635559d6a3d73afe8,1,23,-0.41,-1.09,-0.83,-1.66,0.11
15ca7b249e3c22e835c853e2c81d03bf,0,29,1.53,0.02,1.23,0.74,-0.88
a0bc3de5a5dc8f7f831d51470045b6c9,0,28,-1.52,-0.05,-1.02,0.66,-1.38
b6a702b773d2fed19a717716e3936ed5,1,25,0.33,0.47,1.17,1.32,-1.13
5b3c25dc57d4b6afb37d213970d6dfbc,1,26,-0.41,0.47,0.11,1.74,0.36
ddb19522ebeb0a9b28af4541ce4aae38,0,26,0.42,0.25,1.67,0.32,-1.69
bd2272c64d9fe58495456a7852896aad,0,23,-0.41,1.95,1.42,0.32,-1.44
7efda6f91f0aaeecf13d4dc98e2e6531,1,25,-0.13,-0.2,-0.83,0.66,-0.2
436432a57683c2b64117f31e941fbadd,1,23,0.42,0.39,1.73,1.16,0.49
0337e125929fb7f05b3b673f2885f31e,0,26,1.81,0.39,0.92,1.54,-1.5
b590ccc63740d8d8069a7de7ef131a64,0,29,1.16,0.1,-0.08,0.41,-0.82
27193f93abd329993edead9a0142c8b4,1,25,0.89,-0.49,0.67,1.07,0.99
b45cc6ab31a93b0a17587ce0845f2d50,1,36,0.52,-0.2,0.48,-0.18,0.67
d8070fa9b40e5eb14e88d9a9ba62579d,0,25,0.15,0.32,0.61,0.82,-0.32
5bf07d1d2259bc996beaad907a3e19e0,0,26,0.98,1.72,1.86,-0.43,-1.14
2ebaa85c1d4a87ebdc5ea9c6cbd7fbad,0,27,0.7,-1.34,-1.64,0.99,0.3
ba4f5945a0cf9ac012f556b0ff8a0bce,1,28,-3.18,-2.05,-2.02,1.32,-0.14
eced8cd984a411841c4c2bd0e5b531f3,0,27,-0.41,-0.2,-0.21,0.24,-0.32
7efc67a0dd825f8d72590b12d9d82af9,0,31,0.89,0.29,0.53,0.32,0.11
18c587aa1219530881b4dc146c358a7a,1,28,-0.78,0.32,-1.46,0.74,1.17
a1a3003ac3c32e33c3518ef9064b2442,1,32,1.16,-0.12,0.98,-0.18,0.49
ef2af16946009c19c5feff4bd6114fe0,0,23,-0.13,-1.31,0.79,-0.43,0.36
6f39f6267c6eab4eba25d4341f53cf16,1,25,-0.31,0.17,-1.27,0.07,0.18
f5c50b9b89deb9041083131add32985c,0,25,0.89,-0.05,-0.39,0.24,0.49
97c9b061c558508f1e03fd117b999d13,0,30,1.26,0.62,-0.64,0.04,1.55
f57ddc5a0f793cdf0fa660f3b3a54481,1,28,-0.59,-0.42,0.42,-0.59,-0.51
d7a7d1e0ecf8ca9caeed374c9fa88723,1,22,-0.13,-0.05,-0.33,-0.59,0.99
b9464bc7e84a1a97053b16229dd6bca5,1,30,0.89,0.69,-1.02,0.24,0.61
f6ea955a484443f506724e6afc961b7f,1,22,0.15,0.39,-0.08,0.99,-0.7
9ce2d1c2ba2dd1254dc69fef93675114,0,32,-0.22,-0.72,-0.71,0.07,0.11
3d84f993cfbdc509c573479e9f626847,1,25,-0.22,-0.79,-0.58,-0.93,1.67
69478c06e81714f3088e1fb0b825bce5,1,33,-1.52,0.47,0.36,0.74,0.18
1389d2d9b40d9ff1e4ae61943f82bb3e,0,27,-1.42,-1.82,-0.89,0.82,-0.94
bbece802d30d4c926ba4636f784c44da,0,25,1.81,-0.05,1.36,0.16,-1.44
383a7a85eeac0ff6649756797ee7faf1,1,25,-0.41,0.39,0.04,0.32,0.55
0c5457c1087d87423dc659f23a41b571,1,23,0.79,-0.35,-0.83,-0.34,0.49
2f8f2d9a940a0ec9b5bf7640449c06c3,0,24,-0.5,-0.72,-0.46,0.31,0.55
886d9207b9ca1d9b45738c70825074d6,0,25,-0.87,-1.5,0.23,-1.43,-0.2
4fd1001482a12adaddb777ea7581fc4e,0,27,-0.31,-0.12,-0.27,0.41,-0.26
c1611938f87ba8becc4631de6fe78c4a,1,24,0.05,-0.05,0.86,-1.09,-0.01
31673e30224bdd27cce69a57e2082a20,0,25,0.61,0.62,-0.46,-0.26,-0.01
acb7231a90863af001be2c3502bba457,0,25,0.89,-1.6,-0.02,0.74,-0.14
2d31ee6ddab1ee41489f2b174685bb79,0,25,0.15,0.47,0.73,-0.51,0.24
846c21915672c9d3f88627414b9adba8,1,34,0.42,1.43,1.11,0.74,-0.26
a391282f46a01a449b5773aff24cfe8f,0,27,-0.87,-0.94,0.86,-0.18,0.49
8a3c5d48ab8a184aa1ed450dc74899e4,1,24,0.79,-0.17,-0.33,-0.48,0.62
ff24be1b6ea4fdf1d2816a06fa3517e9,0,34,0.52,0.84,-0.08,-0.18,-0.45
600ecbaa9508898490ec7675eec57bea,1,29,1.26,0.76,0.88,1.32,-1.38
d285aa6410184da3882ee8af724a3193,1,27,1.63,1.21,0.98,0.74,-0.2
dbd5947813004baad5b531ea55bd0478,1,23,-0.59,-0.64,-0.58,0.99,-0.45
8d31c955df5684371df561cdce17f133,1,26,0.52,-0.42,-0.27,1.19,0.8
c014d396a7b4f92246eadc818cce5252,0,28,-0.87,-0.42,1.42,0.16,0.11
beb3fad8be467f37b9da9664d3bc3663,1,31,0.79,0.47,0.29,1.57,0.36
93b54b5ce8c7f50f4bc17247c498f1e4,0,44,1.44,1.87,1.73,0.91,-1.63
f85c3f2cde37fdf9b9a6276aee6f20e4,0,32,1.44,0.84,0.92,-0.26,-0.51
b4ec8f0f53078db38e4c29373831d6a2,1,24,0.24,-0.2,0.17,-1.89,0.99
6efcfdcd37c8f2a81c385137a62e71b0,1,32,0.98,0.69,-1.58,0.32,-0.14
a5ddf3937b8843ad8f507caf57e16f9d,0,26,-0.22,0.32,0.11,0.66,-0.82
93202792051739c336ec944d611b043a,1,23,1.44,-1.6,-0.27,1.41,1.55
753dc0f6e89ac72f2d6bfcf6a5f458e8,0,25,1.26,-1.01,0.92,0.32,0.18
5f98f16850c8f6b8c7aa5c528356625d,1,29,1.81,-1.9,-1.71,-0.09,1.35
0666d8e6b75c59a527863f343f08c9f2,1,59,-0.13,-0.27,1.42,0.66,0.05
7946aafb596968cadfe3c9539ba4a175,1,27,-0.41,-0.64,-1.02,-0.84,1.92
31c16944de20b4c40d55bd090aab250e,1,29,1.81,0.84,0.27,-1.43,0.23
2624463551e2b23979ea8f72a7b7aa41,0,25,0.61,-0.05,1.42,0.57,-0.01
d843f1136221b6a20f36c86c20220030,1,24,-0.96,-0.27,0.23,0.49,0.05
e94a9769ea42480909f1871b4159ca09,1,22,0.15,0.84,0.54,1.07,-1.07
a04189a847573c5050cf7bacd3a504f6,0,33,1.26,0.47,-0.33,0.91,0.62
03a90832610cfa04934122aae32f4710,1,25,0.79,0.69,-1.08,-0.84,0.24
df8bb061eb1545224eabf6afc56c8ea7,1,38,0.24,-0.33,-0.84,0.96,0.5
03b6072a243347cf634eee1018be408d,1,26,1.07,-2.12,-0.39,-0.59,1.3
b416c7f0060ff61d2e141f5c22f4d24c,0,27,1.44,-0.2,0.79,0.16,-1.44
78cc6be6849009872f372282b878256e,0,21,-0.87,0.69,-1.83,-2.09,1.17
88425ebc01a7625153cfa2b8d6f9ec86,0,23,-1.89,-1.31,-2.33,-1.34,2.35
cb2607d1f02f55f7b97193579748bb87,1,26,-0.04,-0.33,-0.71,1.99,-0.51
ceb615a051c3d39b6d750cbafceafda2,0,25,1.07,0.62,0.42,1.24,-0.88
a6edbe35e64186fdaf84f4420f3c4d11,1,30,-0.13,-0.2,-0.14,0.31,-0.32
c9e01b5e5666a5d482a10d87f6d98d17,0,23,1.44,-3.08,-0.77,-1.09,1.79
4d19bfd7016680b7b3e50daf0acc02b1,0,27,-0.04,-0.42,-0.33,-0.51,0.92
61c1dfab232f3b6400d1cc3e4aa4dc70,1,31,1.52,0.84,1.04,0.57,-0.63
e14085f7de6ce8e68173646b54439a82,1,23,1.53,-0.33,1.17,0.84,0.36
fd3969d6d09da2dcf0c06b0358fc5623,0,25,-0.96,-1.75,0.54,-0.09,-0.2
f0364734fdc84ec8b3e2bea78b302dc1,0,25,-0.68,-2.12,0.04,0.66,-0.51
74bd261e8bf8f737715469722e4224ef,0,26,-0.59,-2.49,-0.96,1.07,-0.22
9155242908f33b45522743bb4cdbb53b,1,33,0.98,-1.16,-1.46,1.41,1.73
f0e2c3e94fd3ae0e30e722c5a0360660,0,29,0.15,0.1,-1.27,0.49,-1.82
74a5da7f5417e53c537da17355f0a30e,0,26,1.63,-0.2,-1.64,-0.26,0.86
cc06e0f9c62b8d340b5f67c26cb7fc72,1,23,-0.41,0.47,-0.08,1.41,-1.38
eb07cd4f7ce6531e1cde476b3046bf58,0,26,1.63,0.25,1.48,-0.01,-1.01
a683ec338126f22dd34e69bbdf3efed9,0,24,0.05,0.99,1.17,-0.68,0.36
dd57e2a684326a7137d45aa593cc5bc2,1,25,0.42,-0.35,0.42,-1.18,0.61
b1c30e62e67dd943ecb1c9de635135f7,0,25,-0.96,-0.35,-1.58,-0.26,0.67
97e4efb0a2ad3204d1178d416f8f0bc4,0,24,1.07,0.25,0.67,1.66,-2
0f424ffd43a2dbc588ab7555c5744974,0,25,1.53,-0.57,0.36,0.41,0.3
63b93591fad20618360b1316909450cf,0,29,-0.04,1.5,0.67,-0.34,-1.07
b323dd27040d6d1373ec7bddb0cb0958,0,25,1.72,0.25,-0.02,0.66,0.67
e409b92e1a404044c851fec3a3f98002,1,26,-1.61,-1.01,1.61,1.41,-0.94
a3afb7d0b2564da370d99d32dfcac8e4,0,27,0.61,-0.05,1.04,-1.92,-1.01
b5a1e79b112fb4ce321401bb19e8b895,0,26,0.33,-2.49,-0.89,-1.51,0.11
